,id,text,normal,insult,obscenity,threat
1003,96378,а кто сказал что они союзники? им бабло только нужно было. россия никак не может отучиться от слова братский. нет таких народов. каждый сам за себя. напридумывали ещё при союзе.,1,0,0,0
1004,201010,это щенки таксы,1,0,0,0
1005,41935,всю эту пидорасню нужно ставить к стенке,0,1,0,1
1006,228758,"вы тут говорите: расскажи хабаровчанам... кому рассказать? тем кто за бабки вышел побунтовать, или тем работягам с фургаловских заводов, которых силком посписочно выгнали на бунт, а может заезжим майдаунщикам хохлятского разливу которые приехали возвращать нэньке истинно хохлятские дольневосточные и сибирские земли, может тем кто вместе с фургалом убивал? вы расскажите какой фургал белый и пушистый тем кто до сих пор оплакивает своих убиенных родственников. убийца должен сидеть в тюрьме. и это не должно зависеть ни от статуса, ни от положения.",1,0,0,0
1007,101264,вот умничка. с чувством юмора класс,1,0,0,0
1008,198257,такие мальчики симпатичные были а выросли ... не очень,1,0,0,0
1009,238471,сколько за покет,1,0,0,0
1010,173239,"где????? в москве????? москва на это не способна!!!! здесь живут одни стукачи, которые уже со школьной скамьи пишут жалобы на всех и на всё!!!!",1,0,0,0
1011,42547,не у нас такого нет. у вас интересней. !),1,0,0,0
1012,57872,мой номер 89011781662жду,1,0,0,0
1013,30298,👍 готов,1,0,0,0
1014,27187,"где её взять, где продают?",1,0,0,0
1015,13903,что же тут классного?,1,0,0,0
1016,31590,"ебать у неё рот рабочий! не рот, а целая пасть",0,1,1,0
1017,179530,что все обгаживаешь в своих комментариях????,1,0,0,0
1018,45802,"как , они заебли сука когда же нажрутся падлы блять.",0,1,0,0
1019,28386,"чтобы затормозить процесс,он ведь растет и может из матки в другие органы кочевать.в конце концов если будет расти то можно и без детей остаться и без матки .мне уже предлагали операцию ,но чтобы избавиться надо убрать матку .эта зараза не лечиться в принцепи никогда",1,0,0,0
1020,89916,он у меня в друзьях. если че. ))),1,0,0,0
1021,88706,можно взять?,1,0,0,0
1022,246686,"в простонародье,тещин язык.",1,0,0,0
1023,242917,"не поверю,пока вологжане не подтвердят.",1,0,0,0
1024,228745,но во первых ваш любимый ленин не создал а разрушил и потом 75 лет топтались на месте тут в каком то смысле горбачеву надо даже спасибо сказать но теперь у нас слава богу есть путин и это человек сделал для россии больше чем все эти люди за последние 100 лет вместе взятые и лично мне страшно подумать кто будет после него дай бог ему здоровья!,1,0,0,0
1025,24543,я бы ему тоже уебал! ))),0,1,0,1
1026,245104,цена и где можнл забрать.?,1,0,0,0
1027,98733,"красота неземная, какая же у нас сказочная природа, чудеса и только)))",1,0,0,0
1028,82505,шрек в юности 😀😁😂,1,0,0,0
1029,76653,"здравствуйте, вам срочно кизил нужен? у меня будет, но немного позже, крупный. буду продавать.",1,0,0,0
1030,142233,шо тогда блядь или пидор прячешься под ником?,0,1,0,0
1031,46659,"оставьте хоть маленький отводик,если получится.у нас тоже большую абрикосу ветер повалил,а маленькую веточку не спасли.собака все кусала ее.дерево было старое и больное.но родило хорошо",1,0,0,0
1032,58150,"подскажите пожалуйста репетитора начальных классов русский, английский язык.",1,0,0,0
1033,195520,надо ценить тошто мы имеим в этой жизни,1,0,0,0
1034,226866,с понедельнико будет пусть он добрым позитив вным успешным и,1,0,0,0
1035,151463,тоже интересует время занятий и их стоимость,1,0,0,0
1036,108220,"лаврушки,елены ебанутые,швондеры и прочие ирэны, эти чучеча во главе с плешивым обнуленцем в ваших квартирах занимают почетное место наряду с досками с нарисованными персонажами из сказок и легенд далёкого прошлого.неужели вы и в самом деле свято верите в то. что они скажут вам правду???ебланутиковая ,вынужден повторить свои слова.",0,1,0,0
1037,17186,ламинирование бровей ресниц оформление окрашивание бровей хной краской перманентный макияж бровей заполнение межресничного пространства микроблейдинг ультразвуковая чистка лица дезинкрустация пилинги ультразвуковая терапия пластифицирующая гипсовая маска вакуумный массаж лица гаsнипа о о дарсонваль лицо волосы маски по типу кожи ир апdа ж д кабинет эстетических услуг вокзал в овз о косметолог галина эстетист,1,0,0,0
1038,115758,очень удивила цифра... вот прям 1млн рублей? серьезно?,1,0,0,0
1039,200462,"не сомневаюсь,полностью согласен,поскольку очень тяжело по ночам бухать,шалав трахать направо и налево,не спать,в ночных клубах отплясывать,а потом идти законы принимать,тут допинг нужен.....",0,1,1,0
1040,70523,"леха вроде все ни че , но не переходи на личности и не оскорбляй и все будет ок .",1,0,0,0
1041,59452,"я с удовольствием езжу по разным городкам, мы каждое воскресенье куда-нибудь по соседству стараемся выехать. но вот на прошлой неделе побывала в schönebeck в anhalt-sachsen. удручающее впечатление: вокзал только что не руины, везде мусор, неопрятность, безвкусные граффити, битые оконные стёкла...",1,0,0,0
1042,86542,"ну незнаю... например, если человек тебе противен, ни за что и никогда.. 😊",1,0,0,0
1043,117537,этот гандон меченый предал россию со всеми потрохами а остальное пропил ельцын,0,1,0,0
1044,78251,а чё он цвета плитки,1,0,0,0
1045,67057,пожизненное нужно таким тварям ^o),0,1,0,0
1046,11555,"лано, хуесос, ты пока поисходи тут на говно, а я пойу полезно что-то сделаю.",0,1,0,0
1047,166867,"вы молодец, храни вас и деток ваших господь. счастье великое быть мамой.",1,0,0,0
1048,151226,красота👍 да и только🙏👍💋,1,0,0,0
1049,47529,автор видео ты самый конченый пидор и друг твой такой же!!!,0,1,0,0
1050,66612,на ходу че сней цена,1,0,0,0
1051,225763,они не курят они пидорасы,0,1,0,0
1052,100340,бабы тупые твари...провокаторы...дигроиды...где ваша женственность?я бы уебал тоже таким...и думаю ни я один...прировнялись к мужикам ...вот у мусульман ровно поставлено,0,1,0,0
1053,124055,"а что ей сделается...она что всю жизнь физическим трудом работала...лишения испытывала...нужду...? как прожила, так и выглядит!",1,0,0,0
1054,28698,над собой пусть приколется...,1,0,0,0
1055,165442,ребёнок говорит что видела на 109 днём,1,0,0,0
1056,141301,с шмииом курбан байрам всевышний примет все наши благодеяния одарит пусть свою милостью обоих мирах в аlуаитdипоvиldаг о,1,0,0,0
1057,12702,бежим скорей отсель,1,0,0,0
1058,59475,дабовляйтесь,1,0,0,0
1059,28957,"не смотрите его лицедейство, а наказание должен получить.",1,0,0,0
1060,242256,"август...красивый месяц, но от управляющей компании требуется участия в окрашивании территории обслуживающих их домов,для того,чтобы добавить красоты нашим просторам",1,0,0,0
1061,84951,"вот насмешили! какие же классные дети и животные, они всё делают искренне и не наиграно! 👍👍👍",1,0,0,0
1062,53784,твари неблагодарные,0,1,0,0
1063,32789,"очень нравится стиль бохо. купила 3 платья в этом стиле. одела и... расстроилась, мне совершенно не идёт. стала похожа на колхозную бабку, хотя у меня, для моего возраста, красивая фигура и рост. приходится носить пояс, чтоб подчёркивать талию.",1,0,0,0
1064,15911,"я, конечно, не ругаюсь вообще, но тут как-то жизненно. не смогла пройти мимо;)",1,0,0,0
1065,231711,"наш ненавязчивый сервис, загорать на полотенца, зонтики по видимому платные, ими не пользуются.",1,0,0,0
1066,205021,...любимый дорогой наш андрей дементьев великий поэт искренне жаль..! вечная светлая память!,1,0,0,0
1067,222776,бить палкой :d 😂,0,0,0,1
1068,122449,быстрое и надёжное решение.,1,0,0,0
1069,243290,кажется короновирус повредил ему мозг,1,0,0,0
1070,207054,да пришлось сидеть.,1,0,0,0
1071,238771,"мне одно непонятно,как сердечника допустили до штурвала?там их проверяют почти как космонавтов.",1,0,0,0
1072,129575,"свет, расчёска круглая еще не продала?",1,0,0,0
1073,97498,этой пучке давно пора закрыть поганый рот.,0,1,0,0
1074,20303,"аллегория не понятна, конкретизируйте",1,0,0,0
1075,79835,с целые служителей армии церкви изучив всего одну книгу не обладая и никакими знаниями профессиональными навыками безбедно живут не принося социуму ничего позитивного сознание миллионов уродуя людей сомнительными мифами,1,0,0,0
1076,186697,в то время это были модные прически.,1,0,0,0
1077,115183,"хамедорея,есть две",1,0,0,0
1078,152670,просим включить в проект на ближайшее время.,1,0,0,0
1079,186020,"а зачем сжигать? может быть его кто-то другой выберет. я свои мосты уже прошел, но другие не сжигал",1,0,0,0
1080,87602,"обалденные пионы! вы, просто молодец.",1,0,0,0
1081,120755,"тоже люблю черненьких. у меня кошка была тучка. прожила 13 лет. может бы и дольше прожила, если бы не сводила с ума своими сексуальными наклонностями. пришлось дать антисекс, от которого потом возник рак молочной железы.",1,0,0,0
1082,108664,на литр воды 3 чайные ложки 70% уксусной эссенции - это очень много!!!!,1,0,0,0
1083,232407,ты чего врёшь?!что за бред?!нет тут такого и тем более в надыме!может это ты по мусоркам сам шаришься?🤣🤣🤣,1,0,0,0
1084,200833,все гениальное- просто,1,0,0,0
1085,128897,на первом прям огонь.,1,0,0,0
1086,106629,какой размер туфли и кроссовки,1,0,0,0
1087,209231,таких мамаш за ноги рвать... чтобы другим неповадно было...,0,1,0,1
1088,224257,вот откуда берутся танцы!!!!:-d,1,0,0,0
1089,103211,"спасибо, нашли уже",1,0,0,0
1090,116495,а сибирский лес?!,1,0,0,0
1091,122778,разогнать и расстрелять!!!,0,0,0,1
1092,25265,что то известно или нет?,1,0,0,0
1093,238702,можно фото в личку.,1,0,0,0
1094,23096,это папа в 2 раза больше чем мама.хотя младше,1,0,0,0
1095,54849,графети красивые но мальчишке не заплатили за его труд 😡 его просто обманули....,1,0,0,0
1096,73378,липецк помидоры 100 огурцы 90,1,0,0,0
1097,1326,пусть будет лёгкой дорога,1,0,0,0
1098,10662,приехайти к нам,1,0,0,0
1099,51305,"ефремов! если вы действительно настоящий мужик,не делай из себя посмещище,уважать не будут вас как мужика,останетесь в своей либерасне не уважаемым,так оно и будет,а вот если встал на суде и казал что да,я совершил отвратительное деяние,готов понести наказание,вот тогда это будет настоящим по мужски!",1,0,0,0
1100,131028,безрамочный 200 рамочный 150,1,0,0,0
1101,237131,вот кто выложил это фото ты тварь тибе ебало разбить чтобы не пользовался чужими фото,0,1,0,1
1102,107319,"а какие были скромные, но трогательные букеты! только астры и гладиолусы - самые осенние цветы! и никаких тебе пафосных дорогущих букетов за бешеные деньги!!!!",1,0,0,0
1103,36324,"самые веселые новогодние ночи с веркой,никто не смог заменить",1,0,0,0
1104,48426,25 плетей ему на пляже,1,0,0,0
1105,160719,можно мальчика одного,1,0,0,0
1106,226701,угловая?,1,0,0,0
1107,173699,"ты дура расскажи о себе если так хочешь прославится, а ты мне ни кто чтобы я перед тобой отчитывалась ,я просто жела имела семью детей внуков правнуков, не лезла на т в , так что заткни свой недоум,",0,1,0,0
1108,195112,дай бог здоровья!!! и пусть родные не забывают поздравить маму бабушку!!!,1,0,0,0
1109,138662,"у меня вообще такое чувство, что не пришлют..",1,0,0,0
1110,172274,"всем хорошего, радостного, благого и удачного дня )",1,0,0,0
1111,78765,здаровья вам и вашим деткам.,1,0,0,0
1112,195357,"педрила все про жопы, да про жопы, ахаха.",0,1,0,0
1113,148890,сегодня видели около олимпа гостинице,1,0,0,0
1114,169934,"понравился, такому подонку, такая смерть",0,1,0,0
1115,159569,"красиво сказано ;), а с виду такая интеллигентная.... умница.",1,0,0,0
1116,162448,что к чему...,1,0,0,0
1117,231637,очень аппетитно! :),1,0,0,0
1118,175352,козёл позорит честь настоящих мужчин,0,1,0,0
1119,89755,"да, я знаю . вижу уже , что твориться. но может этим малышам хоть повезёт, вытянут счастливый билет",1,0,0,0
1120,53372,поздравляю тебя девочка-красавица с дн рождения! надо верить в лучшее,1,0,0,0
1121,164427,сказочные места! ♥,1,0,0,0
1122,214910,админ пидор своей смертью не помрешь.,0,1,0,1
1123,189736,вопрос.... что мужики все просто стояли так далеко.. ? а вы женнщины все сами ... да честно как в отрожение зеркала.. виновный ........ найди.,1,0,0,0
1124,76788,перенесены в константинополь.,1,0,0,0
1125,212763,"и это только начало пиздеца, дальше больше.",0,1,0,0
1126,218468,"познакомилась с парнем.он сказал...пока платье не свяжешь,не женюсь.связала.😂😂😂😂😂",1,0,0,0
1127,114511,у вас есть личный божок!? ну так и не равняйте по себе. скиньтесь на адвокатишку миллиардеру и будет вам счастье!,1,0,0,0
1128,33935,"расстрелять,гада. всех близких родственников в магадан в рудники.",0,1,0,1
1129,73864,семейка идиотов.не смешно.всякую хуйню.абы снять.,0,1,0,0
1130,240196,офигенная бобомчка 😲,1,0,0,0
1131,11422,здоровья и всего доброго👍,1,0,0,0
1132,74905,и от смеха тоже погибают,1,0,0,0
1133,227178,"вот кстати не вижу ничего плохого в оцениваемо детей ии. учителя склонны быть предвзятыми и за один и тот же результат разным детям ставят разные оценки. про остальное - сложно сказать. я бы мнение экспертов послушала. экран зрение скорее всего не портит, а осанка портится и в школе.",1,0,0,0
1134,62746,а зачем нарушать закон р.ф?,1,0,0,0
1135,7195,"коль, ты умничка!",1,0,0,0
1136,74630,царствие небесное великой актрисе !!!!,1,0,0,0
1137,176185,марафон подхвачен.кто следующий?,1,0,0,0
1138,163473,молодцы! здорово прикольнулись!,1,0,0,0
1139,125066,суперрр!!!,1,0,0,0
1140,147750,"продам платье размер 44, 1000р.в отличном состоянии. тел 89613277959",1,0,0,0
1141,119617,котёнок в семье!,1,0,0,0
1142,177632,зачем в личку *) ...мине интэрэсно чем закончится роман))),1,0,0,0
1143,225888,сейчас её личный адвокат всё вам доложит,1,0,0,0
1144,98858,сднем рождения малаs в подруге,1,0,0,0
1145,16447,"пробуйте играть только на флеше.. кстати сегодня новая рыбка и необычный сказочный, прямо как из мультфильма фон",1,0,0,0
1146,80626,"сейчас после кесарево через 4 часа заставляют вставать, на собственном опыте знаю. первые роды в 2008 , только на следующие сутки. вторые 2014 через 4 часа. сейчас может быть и вообще раньше. в наше время все возможно.",1,0,0,0
1147,236001,"а парк петровского заброшен. говорите,город для людей? а в этом районе кто живёт? даже скамейки вывезли с парка.стыд и позор!",1,0,0,0
1148,117747,...очередной развод на деньги,1,0,0,0
1149,10520,будьте храним ы богом,1,0,0,0
1150,42637,подробности здесь ixuz.ru,1,0,0,0
1151,51544,"просто умница, рукодельница, красавица!",1,0,0,0
1152,216060,реальная даша кошкина,1,0,0,0
1153,107262,они очень классные,1,0,0,0
1154,240966,как приятно на них смотреть,1,0,0,0
1155,218732,метро просвещение якин кваиирам,1,0,0,0
1156,103921,"это не важно,что она выглядит старше своих лет",1,0,0,0
1157,59025,леся собчук 13,1,0,0,0
1158,194468,"мне кажется он это ожидал ...и ваще,ему же тоже все-таки купили:-d :-d :-d",1,0,0,0
1159,64096,смотреть стрёмно не точ то жрать,1,0,0,0
1160,6063,привет всем аннам я всех очень люблю что же я вам сделал,1,0,0,0
1161,84258,"наташа мне надо ведро, только чисто груздей..",1,0,0,0
1162,156120,сергей! кто же вас так обидел?вас не женщина родила? в капусте нашли?...,1,0,0,0
1163,148079,а вы не продали,1,0,0,0
1164,58462,"очень вам благодарна, только с вашей помощью получила свои 100 ок! спасибо всем!",1,0,0,0
1165,145683,"у меня вот так! 24 июня зарегистрировалась на портале работа в россии, 3 июля получила статусбезработной. вчера пришло письмо на электронку что переригестрация 4 августа.",1,0,0,0
1166,96900,спасибо!!! замечательно!!!,1,0,0,0
1167,41763,"всем землякам здоровья и счастья в личной жизни! с праздником , земляки!",1,0,0,0
1168,120526,бумеран прилетает и быстро!!!,1,0,0,0
1169,48691,"блять, сколько же ваты тут сидит и заливает свою пропутинскую парашу...",0,1,0,0
1170,192696,а сколько пачек ?,1,0,0,0
1171,215095,"сегодняшние коммунисты, даже не проститутки, это конченные шлюхи, ложащиеся под властных подонков, из люби к блядс..ву, и не только в украине, в ротенбергии, в каждом регионе, например в курской области иванов, из под единоросов не вылазил, по старой партийной традиции, шевелился под ними только для их приятности.",0,1,0,0
1172,119513,"это ялта, где последние годы жил а.п. чехов. «дама с собачкой» - напоминание о гениальном писателе. только вот фотографироваться на этом фоне как-то не «комильфо»: дама слишком высокая)))",1,0,0,0
1173,82802,"и это шок,!",1,0,0,0
1174,194855,"сама ты дура просто бесит как подобия тебя врут а люди незнающие верят!я их не жду, для меня 10тыс не деньги.",0,1,0,0
1175,174179,все написано в правилах!,1,0,0,0
1176,189127,"они представители власти, а им можно всё(как они думают) ! ну да ничего - рано или поздно наши придут!",1,0,0,0
1177,156820,это что к чему и почему жопа узбекская что ли врзле которой ты находишся,0,1,0,0
1178,182228,"твари , подонки и недоноски , они уроды забыли , что минск они сами упрашивали , боялись суки , что киеву и жидобандеровской мраз пипец !!! а теперь уроды мы не признаем статус . да вы ублюдки ещё раз дернетесь и тогда вас недоносков уже не кто не спасёт , не минск , не вашингтон , ни бабка с клоуном впридачу ... . что ж вы тявкаете о самой сильной армии , а кроме жабьих стрибков и то в нейтралбной зоне не предпринимаете ??? ссссыте недоноски !?!? да у вас кишка тонка да и мозгов нет .",0,1,0,0
1179,112814,наш отец командир. царство небесное. будем помнить.,1,0,0,0
1180,154667,да очень интересно узнать🤨,1,0,0,0
1181,150080,долбанные ишаки !!!!! пидарасы !!!!! пидарасины !!!!,0,1,0,0
1182,183274,"подскажите, пожалуйста, номер телефона автостанции",1,0,0,0
1183,43875,а мужем прям вернее баб!?,1,0,0,0
1184,107596,лживо и поганенько всё как-то...,1,0,0,0
1185,128239,они вместе его принесли? на камере видно что велосипедист несёт пакет с мусором и вешает на табличку??? знаете что бывает за клевету?,1,0,0,0
1186,147492,ну хоть одно адекватное государство,1,0,0,0
1187,244037,сын на отца похож,1,0,0,0
1188,38871,"один 2000, остальные по 500",1,0,0,0
1189,135161,бедный ребенок. звери блядь.,0,1,0,0
1190,37198,с праздником настоящих мужчин),1,0,0,0
1191,163586,такой сладкий мальчуган!!! ok.ru/profile/562528108510/album/814996831198/892253217502,1,0,0,0
1192,221127,золотые руки у мастера браво,1,0,0,0
1193,49047,"мне это не мешает,так,для информации",1,0,0,0
1194,118012,продам. 21р. 200руб. состояние новых,1,0,0,0
1195,100325,"а посылать палицаев подальше и надолго не пробовали, и ходить свободным человеком, а не рабом! они все суды проигрывают..... я вообще намордник с поводком не одевал, и не одену!!!! я человек, а не раб........",1,0,0,0
1196,178991,ядовитые твари!!!!,0,1,0,0
1197,8991,очень душевно...,1,0,0,0
1198,22866,(4+)контактный номер телефона 89103181110 кубиков игорь.,1,0,0,0
1199,94959,лучше каменный топор выложи.,1,0,0,0
1200,186726,какие молодцы спасибо вам за доброту,1,0,0,0
1201,128200,ну вроде в трюме нас так обзывают?,1,0,0,0
1202,197801,пидар ты завафлёный,0,1,0,0
1203,188992,"удивительный человек, уважение ему",1,0,0,0
1204,220543,с прошедшим днём рождения!!!,1,0,0,0
1205,116089,"мента на петушка за это посадить , и трахнуть..",0,1,1,0
1206,43257,"лазарев, галустян, пореченков, якубович (я вообще его не узнала блондинкой) куда дели усы??? им классно.очень даже красивые женщины бы были 👍﻿",1,0,0,0
1207,159184,"зачем это снимать, жалко ужасно.",1,0,0,0
1208,205200,это называется булгур.,1,0,0,0
1209,182206,лучше бы в детские дома жертвовали.,1,0,0,0
1210,112204,жалкое зрелище...,1,0,0,0
1211,121589,с днем рождения саvаs ссс bеаиту,1,0,0,0
1212,122657,"да это фото такой человек выложил специально ,чтоб людей позлить ,чтоб о нём писали все гадости ,",1,0,0,0
1213,200024,может быть и остров с кофейней повторят)! я его не застала,1,0,0,0
1214,211197,уже незнают чем заняться. скоро камушки будут перекладывать с места на место.😂😂😂,1,0,0,0
1215,247179,осёл бляд......,0,1,0,0
1216,158644,"доброго и тебе, ленчик!! _",1,0,0,0
1217,104903,красиво ! где купить?,1,0,0,0
1218,65075,девушки о чем думают выходя за стариков...,1,0,0,0
1219,127465,"спасибо. оценила, буду готовить.",1,0,0,0
1220,27956,велян в горбольница.,1,0,0,0
1221,84540,"марина, поздравляю!!! так держать!!! 🌹😘🎉🎉🎉",1,0,0,0
1222,3438,натуральный столько не стоит😉😉😉😉,1,0,0,0
1223,205032,"ушлёпок 28 летний, сразу видно прапорщик или рядовой, приезжай я тебе покажу лично на примере где и сколько я служил, а ты я смотрю только писать умеешь и жаловаться на жизнь нищенскую. убогенький прапорщик с 28 летним стажем.😛",0,1,0,0
1224,240913,"продам, две части 400руб.обращаться в личные сообщения.",1,0,0,0
1225,85815,300-450 разово 554 547 987 291,1,0,0,0
1226,46918,а выпрашивать лайки вообще должно быть стыдно понимаю без всяких потпесей выложил фото и все а такие которые просят что бы лайк поставить это позор они за лайк и в жопу скоро дадут,0,0,1,0
1227,34995,всё будет хорошо...вспомним середину 90-х....,1,0,0,0
1228,39870,проветривается машинка ......,1,0,0,0
1229,153197,здоровья ему сил и терпения от нашего сложного народа всем не угодишь и спасибо ему что он есть а значит и есть россия,1,0,0,0
1230,182461,а пассажир то какой важный сидит сзади,1,0,0,0
1231,125607,"это явно 50 гр. свежих дрожжей. это тесто мне напоминают булочки по 9 копеек. этот рецепт теста самое любимое, очень часто готовлю со сладкой начинкой так и с не сладкой. всем удачи",1,0,0,0
1232,6453,"отдам нуждаемся людям???? :d :d :d да такая овца как волочкова не способна на это, страм и позор россии отвратительная особа, если вникнуть в её суть, о чём она говорит благодетельница хренова",0,1,0,0
1233,54600,и где это чудо место ;-)﻿(dt)﻿,1,0,0,0
1234,241747,"федя придурок точно, историю воооще не знает",0,1,0,0
1235,66506,10 светильников отдам за хвосты,1,0,0,0
1236,11566,какой монокуляр э то половина бинокля который стоит на барахолке 100 рублей ни оптики не хера и не немец это точно короче фуфло.,1,0,0,0
1237,111098,"завтрак каша овсяная с абрикосами, кофе с лавашом. перекус ягоды обед грибной суп, перец фаршированный. перекус чай с сухофруктами. ужин курица с кабачками и баклажанами, запеченными на решетке.",1,0,0,0
1238,127766,"что родственничка ебанутого выгораживаешь, так знай , что тебе это когда-то аукнется и в вензили тебя надо поместить к самым буйным, чтобы овощем ходила и дэбмльных мыслей больше не возникало!",0,1,0,0
1239,175250,"тёма берёт минет, недорого,заявки принимат,",0,0,1,0
1240,46156,а название лагеря и где???,1,0,0,0
1241,163713,вот вы заработали миллиарды? а ваши протяже нахапали! и не надо лапшу вешать с грудининым вместе нам на уши!,1,0,0,0
1242,11710,"возможно, было что приемный узел от пружинки отскакивал, я его обратно вправлял. возможно еще какая-то деталь отлетела, а я и не заметил. попробую по дому поискать. если у вас есть фото подобной деки, вышлите, пожалуйста.",1,0,0,0
1243,145455,не двигайтесь! вот так. не двигайтесь! джотто! «мадонна оньисанти»(влюблён по собственному желанию),1,0,0,0
1244,117156,ужас что умерли люди? или вас больше беспокоит наличие ключей у администратора?,1,0,0,0
1245,51651,это пидор с алтая,0,1,0,0
1246,143805,"жаль, что никто не догадался поджечь этих фашистов, их бы поджечь и сжечь до тла, а пепел увековечить с надписью : так будет с каждым фашистом!",0,0,0,1
1247,188159,"улыбается, а только стоит войти на его территорию - укусит :d 👌",1,0,0,0
1248,31124,турки суки для меня я не пацефист ебал турков,0,1,1,0
1249,243117,"очень красивая ,а глаза океаны добра",1,0,0,0
1250,23406,юбилейная 8 кв 1 тел 9628050017,1,0,0,0
1251,123176,"недавно прочитала, что этот фильм снимался летом в жару.",1,0,0,0
1252,234242,"приделов совершенства нет. не перестаю восхищаться талантам наших людей, которые не опускают руки ни при каких обстоятельствах. вы большой молодец и талантище! ваша работа и вы сам заслуживаете только восхищений. творите и дальше. радуйте нас и восхищайте. крепкого вам здоровья и больших творческих успехов. вы образец для подражания! храни вас господь!",1,0,0,0
1253,28559,"доброго дня! на сочинском рынке покупала салат на развес грузинки продают - болгарские перцы, очень вкусные сладко-острые, может маринованные, не поняла. может кто знает рецептик?",1,0,0,0
1254,135140,а поворачивать как?,1,0,0,0
1255,58033,слово пастыря пусть смотрит,1,0,0,0
1256,10764,10800 за детей с 3 до 7,1,0,0,0
1257,220504,черные ажурные колготки 80 годы,1,0,0,0
1258,207160,с праздником мужики всех благ вам! слава вдв!,1,0,0,0
1259,13512,фотограф постарался... на фото вес судака килограмм 16...,1,0,0,0
1260,212119,ты врешь столько не пили,1,0,0,0
1261,219125,ну тогда и почему бы не поговорить с тем кто точно тебя понимает😘,1,0,0,0
1262,228591,🙏да помоги вам бог,1,0,0,0
1263,235858,"вторник- пятница, с 17.00 до 21.00 , рады вам всегда!",1,0,0,0
1264,176188,"засранец, больше слов нет",0,1,0,0
1265,69783,"но,иногда,так распирает...это же влияет на нерную систему...как быть?😉😃",1,0,0,0
1266,23503,я хочу сказать спасибо родителям этого героя родителям здоровья и всего самого хорошего а герою вечная память спи спокойно мы тебя никогда не забудем. орю,1,0,0,0
1267,116431,"нормально будет. машины прикатают. все лучше, чем по ямам скакать.",1,0,0,0
1268,176137,"им нужен сусанин,чтобы завел их в тайгу где эти уроды сдохнут.",0,1,0,0
1269,78804,"ах, вοт бы замeчatеλьнeӣшε πoоτдыxaть в хοpοшeй кομпαнии!",1,0,0,0
1270,21073,"это не молли,а моль. шанель вкус потеряли",1,0,0,0
1271,142039,это правда жизни👍,1,0,0,0
1272,212331,ты чего это далбонутого долбонутым обзываеш.,0,1,0,0
1273,221471,шикарный вид!,1,0,0,0
1274,240880,еб тэ бабуин отдыхает от внешнестью от этой кобылы с бараньей рожей,0,1,0,0
1275,44238,а зачем мужчинам жениться если они и без этого получают от многих девушек всё что положено в браке. сидят потом удивляются почему на них не женятся.:-) ,1,0,0,0
1276,124857,ужас. угробят природу.,1,0,0,0
1277,65258,"круче , когда в своих бедах тебя виновным выставят. таких хватает. в нашем веке добро не ценится.",1,0,0,0
1278,99823,дай бог здоровья такой матери которая воспитывает футбольную команду,1,0,0,0
1279,199625,зб кы е q все отложенные скрытые рекламные хилок абъя в о качест салон софья из аготавление тату пению б бо о софь в вч ч бо анастасия лескова хилок объявления о друзья едите в читу и вам негде остановиться в,1,0,0,0
1280,217114,спасибо. не актуально.,1,0,0,0
1281,122995,когда они наконец поубивают друг друга пидоры,0,1,0,1
1282,20301,мои поздравления! будьте здоровы!,1,0,0,0
1283,30116,кто говарит будут 100% кто говарит нет непоймеш,1,0,0,0
1284,203332,нас оккупируют китаезы,1,0,0,0
1285,31683,успокаивает одно-участники войны не видят этого безобразия и позора....,1,0,0,0
1286,240146,адрес напишите.сколько будет ведро стоить?,1,0,0,0
1287,101059,сесм рождеглия g сбюа,1,0,0,0
1288,118782,цена? сколько см по стельке?,1,0,0,0
1289,70138,"а вы знаете, какое байкал имеет значение?) а как на это озеро влияет лес?) прошу сначала прочитать про эти темы, а потом, уже возмущаться)",1,0,0,0
1290,94647,"дурдом полный что здравоохраннение решило что если есть хоть какие то симптомы вируса, детей будут забирать, изолировать от родителей (md) . регирунг хуже вируса ..",1,0,0,0
1291,188959,бог вам судья.,1,0,0,0
1292,92231,"кто продает яблоки белый налив ,цена ?",1,0,0,0
1293,213545,яж мать пооучила свое. что нарушил водитель не понятно,1,0,0,0
1294,80655," кошмар. ты срань интернетовская ,посмотри на свое лицо ,там же ничего человеческого нет, плюс злой язычок и мерзкий нрав. я всегда приветствую людей чистых и честных. и не кричите истошным криком, здесь глухих нет.",1,0,0,0
1295,178737,"утро 4 августа,очень солнечно.",1,0,0,0
1296,115049,чему радуемся?,1,0,0,0
1297,326,"я бы этому уроду моральном, который это сделал, ноги сука на узел завязал!!! беликова наталья вам лично огромное спасибо!!! ричи умничка!!!! ♥♥♥",0,1,0,1
1298,8622,милый я здесь,1,0,0,0
1299,51342,он что человека сьел 🤣🤣🤣,1,0,0,0
1300,14131,ей пора к психиатру а может уже и поздно!!!😂👎😓,1,0,0,0
1301,136165,лямки на плечах которые отстегиваются,1,0,0,0
1302,187994,бодрое!)),1,0,0,0
1303,172708,автор это не красный путь а пл серова возле галактики,1,0,0,0
1304,6978,и продолжение http://joxi.ru/e2pmmeai76d5qa,1,0,0,0
1305,120523,где откопали такую страшилку,1,0,0,0
1306,240182,после 10 класса фельдшером? а что не зав. отделением？,1,0,0,0
